10percentage,12percentage,CollegeTier,Degree,Specialization,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
80.5,68.4,1,B.Tech/B.E.,CS/IT,67.95,565,544,505,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,-0.0537,0.7673,-0.2875,750000
82.0,65.6,2,B.Tech/B.E.,CS/IT,54.68,415,450,430,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.6538,0.5008,1.1437,1.2374,-0.4455,395000
86.2,91.33,2,B.Tech/B.E.,CS/IT,84.0,465,415,530,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-2.272,-0.9033,-0.6343,0.4148,-1.4724,600000
64.0,66.5,2,B.Tech/B.E.,CS/IT,70.52,395,570,430,0.356536487724475,415,-1,346,-1,-1,-1,-1,-0.7335,-0.7866,-0.4511,1.4136,-0.4776,400000
88.83,97.2,2,B.Tech/B.E.,ECE,75.0,485,585,695,0.910770164246022,475,433,-1,-1,-1,-1,-1,-0.5719,0.7348,0.3817,0.1798,-0.4455,730000
67.42,85.5,2,B.Tech/B.E.,CS/IT,75.04,590,520,605,0.842248322257836,515,-1,469,-1,-1,-1,-1,0.1282,-0.4536,-0.2974,0.5262,-2.0105,525000
79.33,71.0,2,B.Tech/B.E.,ECE,70.08,405,470,450,0.493596387301038,325,324,-1,-1,-1,-1,-1,1.4208,0.2124,0.4711,-0.995,0.8637,350000
90.4,65.0,2,B.Tech/B.E.,EE,80.3,615,620,750,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.2782,-0.4353,-0.1988,0.7086,-0.7615,575000
82.4,72.0,2,B.Tech/B.E.,ECE,64.06,485,525,545,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-0.0154,0.3789,0.6248,0.9066,0.6721,425000
68.8,63.6,2,B.Tech/B.E.,ECE,68.2,315,515,565,0.694479327708463,-1,366,-1,-1,-1,313,-1,1.4374,0.3448,0.0914,-0.0552,0.5024,320000
77.0,66.0,2,B.Tech/B.E.,CS/IT,64.25,770,565,430,0.744758354008939,555,-1,438,-1,-1,-1,-1,-1.0208,-0.2871,0.1637,-0.3612,1.0554,440000
84.6,70.4,2,B.Tech/B.E.,civil engineering,75.0,580,625,545,0.536782666535172,-1,-1,-1,-1,-1,-1,356,1.5644,1.7109,0.7785,-0.8682,1.247,575000
91.8,82.7,1,B.Tech/B.E.,Others,75.39,580,640,720,0.971663490820888,-1,-1,-1,553,-1,-1,-1,-0.159,0.8784,0.3174,0.2727,0.4805,380000
78.25,74.6,2,B.Tech/B.E.,CS/IT,78.6,720,450,590,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.8772,0.7119,0.4711,-0.1076,0.6721,720000
70.0,69.0,2,B.Tech/B.E.,ECE,76.11,565,445,625,-1.0,465,-1,-1,-1,-1,-1,-1,0.1282,0.0459,0.3174,0.2727,0.2889,565000
58.0,64.0,2,B.Tech/B.E.,CS/IT,62.0,475,485,365,0.10487135986097,275,-1,-1,-1,-1,-1,-1,0.3941,0.1888,1.2525,-0.349,-1.2354,330000
87.0,75.0,2,B.Tech/B.E.,CS/IT,68.62,560,555,535,0.622642915849938,535,-1,407,-1,-1,-1,-1,-0.5899,-0.9531,0.01,0.0192,-1.0524,440000
69.5,64.4,2,MCA,CS/IT,68.0,435,575,415,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,0.6178,-0.7068,-0.17277,0.3444,720000
83.14,58.0,2,B.Tech/B.E.,Others,69.94,595,435,475,-1.0,265,-1,-1,-1,-1,-1,-1,-2.272,0.3448,-1.2148,-0.0552,0.3444,320000
95.8,87.16,2,B.Tech/B.E.,mechanical engineering,79.0,430,395,500,0.0669607065028304,-1,-1,-1,253,-1,-1,-1,-0.5899,-1.1196,0.4711,-0.7415,-1.4356,310000
87.0,92.5,2,B.Tech/B.E.,ECE,75.64,570,645,870,0.985461394326131,415,500,-1,-1,553,-1,-1,0.7027,-0.1206,-0.1437,-2.0092,-1.4356,650000
84.75,75.6,2,B.Tech/B.E.,ECE,94.7,510,545,780,0.538386892985096,-1,333,-1,-1,-1,446,-1,0.2718,-0.6201,-0.6048,0.7798,0.0973,525000
75.0,75.0,2,B.Tech/B.E.,CS/IT,70.0,555,545,635,0.979521744319216,625,-1,-1,-1,-1,-1,-1,1.2828,1.5928,0.2366,-1.2303,0.6603,620000
68.0,70.0,2,B.Tech/B.E.,CS/IT,64.0,395,555,475,0.0800552813405495,525,-1,253,-1,-1,-1,-1,0.2718,1.3779,0.1637,-0.7415,0.8637,295000
75.0,62.8,2,B.Tech/B.E.,EE,64.7,555,625,535,0.124502074009537,-1,233,-1,-1,-1,-1,-1,-0.2628,-1.2153,-1.5051,-0.8778,-0.6035,560000
83.33,80.3,1,B.Tech/B.E.,mechanical engineering,76.0,720,580,645,0.725984147969479,-1,-1,-1,438,-1,-1,-1,1.2772,1.2114,1.3933,-2.0092,-0.0943,520000
92.8,83.0,2,MCA,CS/IT,86.7,375,435,425,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.7473,-0.6343,-0.29027,-0.5245,500000
91.8,89.0,2,B.Tech/B.E.,CS/IT,66.2,675,500,575,0.744758354008939,395,-1,438,-1,-1,-1,-1,0.99,1.7109,0.1637,1.0333,1.247,525000
72.0,76.0,2,B.Tech/B.E.,CS/IT,71.32,510,535,545,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.2782,1.4368,1.3977,0.0035,0.6603,440000
80.0,83.0,2,B.Tech/B.E.,CS/IT,80.67,534,515,485,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.59199999999999,0.9688,0.4906,2.1774,-0.1295,620000
93.6,69.8,2,B.Tech/B.E.,CS/IT,68.57,605,485,650,0.953899775079926,365,-1,530,-1,-1,-1,-1,0.5591,1.0449,0.3174,1.2869,0.6721,315000
70.0,68.67,2,B.Tech/B.E.,mechanical engineering,56.36,415,535,425,0.714529363243447,-1,-1,-1,435,-1,-1,-1,1.7852,1.9048,1.3977,0.2679,-0.6035,380000
81.5,89.0,2,B.Tech/B.E.,ECE,69.2,395,500,530,0.960603251997053,335,466,-1,-1,-1,-1,-1,1.4208,0.3789,0.9322,1.4136,0.2889,600000
90.4,83.6,2,B.Tech/B.E.,EE,76.4,675,570,645,0.984661887783942,635,-1,-1,-1,612,-1,-1,0.2718,0.2124,0.4711,-1.5021,-0.0943,560000
73.0,71.0,2,B.Tech/B.E.,EE,73.4,575,385,335,0.538386892985096,285,333,-1,-1,-1,-1,-1,0.2782,1.1248,-0.344,-0.7015,0.5024,500000
86.6,75.0,2,B.Tech/B.E.,CS/IT,74.0,505,545,565,0.356536487724475,475,-1,346,-1,-1,-1,-1,-2.5039,0.0328,0.3817,0.26793,0.5024,590000
69.0,87.0,2,B.Tech/B.E.,Others,60.0,310,400,455,0.130441735719574,-1,-1,-1,286,-1,-1,-1,-1.0208,-0.7866,-0.7585,1.6672,-3.735,345000
72.6,71.4,2,B.Tech/B.E.,CS/IT,67.0,685,595,690,0.842248322257836,575,-1,469,-1,-1,-1,-1,-2.7443,-0.2871,-0.2974,1.2869,-2.2021,520000
88.0,80.0,2,B.Tech/B.E.,CS/IT,78.0,455,684,635,0.974396112538398,615,-1,-1,-1,-1,-1,-1,1.1283,-0.6693,0.0552,-2.0529,-0.9194,680000
76.0,89.8,2,B.Tech/B.E.,CS/IT,62.0,595,530,630,-1.0,-1,-1,-1,-1,-1,-1,-1,0.5591,0.7119,0.01,-0.2344,0.8637,530000
77.6,77.4,2,B.Tech/B.E.,CS/IT,72.0,630,520,355,0.842248322257836,645,-1,469,-1,-1,-1,-1,-1.1644,-1.1196,-0.9122,-0.1076,-0.6692,525000
82.13,78.5,2,B.Tech/B.E.,CS/IT,62.13,755,625,665,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-1.0697,0.4148,0.6603,830000
72.8,80.2,2,MCA,CS/IT,78.5,440,415,560,0.276047228046856,345,-1,-1,-1,-1,-1,-1,1.4208,0.8784,2.1617,-0.995,0.8637,320000
76.0,68.2,2,B.Tech/B.E.,ECE,70.0,615,485,525,-1.0,445,-1,407,-1,-1,-1,-1,1.2772,0.8784,0.4711,-0.1076,0.8637,405000
88.8,79.8,2,B.Tech/B.E.,CS/IT,86.76,615,545,575,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.1082,0.8128,-0.0537,0.6498,-0.0506,650000
82.4,71.3,2,B.Tech/B.E.,Others,72.6,595,580,635,0.655766942617211,485,-1,-1,-1,-1,366,-1,-0.0154,0.7119,0.1637,-0.1076,1.2121,550000
75.0,71.6,2,B.Tech/B.E.,CS/IT,68.75,290,485,310,0.744758354008939,435,-1,438,-1,-1,-1,-1,1.4208,0.2124,0.9322,-1.5021,1.247,520000
79.8,74.5,2,B.Tech/B.E.,CS/IT,74.3,255,365,315,0.0422231310972419,225,-1,-1,-1,-1,-1,-1,-0.2628,-1.2153,-0.344,1.1199,-1.5513,320000
76.8,83.6,2,B.Tech/B.E.,CS/IT,84.8,665,570,690,0.842248322257836,395,-1,469,-1,-1,-1,-1,-1.0208,-0.7866,-1.2196,0.2727,-0.8608,490000
87.8,73.83,2,MCA,CS/IT,88.0,345,475,345,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.59199999999999,1.0858,-0.8157,-1.58287,0.3444,515000
60.14,66.0,2,B.Tech/B.E.,CS/IT,67.0,295,365,615,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.1082,-0.2793,-1.7954,1.0024,-0.4455,335000
62.0,64.0,2,MCA,CS/IT,72.0,415,485,445,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.7081,0.7119,0.7785,-0.3612,-0.6692,530000
64.0,53.0,2,B.Tech/B.E.,CS/IT,74.5,465,625,625,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.7465,0.8128,1.2525,-0.4078,0.6603,560000
62.86,69.04,2,MCA,CS/IT,76.67,630,580,330,0.98374996654107,635,-1,-1,-1,-1,-1,-1,0.7027,0.2124,-1.2196,-0.8682,0.6721,515000
72.0,68.0,2,MCA,CS/IT,70.0,315,395,320,0.356536487724475,495,-1,346,-1,-1,-1,-1,-0.5899,-0.6201,-0.1437,0.0192,-2.0105,305000
75.0,70.0,2,B.Tech/B.E.,CS/IT,72.0,495,605,545,0.356536487724475,425,-1,346,-1,-1,-1,-1,-0.6491,0.5008,0.5269,0.53233,0.6603,400000
83.0,76.0,2,B.Tech/B.E.,CS/IT,65.0,545,385,470,0.23780283983757,135,-1,315,-1,-1,-1,-1,-0.8772,0.7119,1.0859,-0.995,1.0554,450000
84.0,71.83,2,B.Tech/B.E.,electronics engineering,61.32,495,535,425,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.880999999999999,0.9688,0.5269,-0.9953,0.9763,610000
53.0,61.0,2,MCA,CS/IT,64.0,355,325,535,0.377551419424541,375,-1,-1,-1,-1,-1,-1,0.6646,-0.7473,1.1074,0.1798,0.3444,540000
86.6,73.2,2,B.Tech/B.E.,CS/IT,75.0,640,545,605,0.842248322257836,435,-1,469,-1,-1,-1,-1,-1.5953,-0.9531,0.01,0.7798,0.4805,525000
73.4,74.4,2,B.Tech/B.E.,CS/IT,61.2,650,440,445,0.486747008438193,375,-1,376,-1,-1,-1,-1,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518,515000
71.1,71.01,2,B.Tech/B.E.,mechanical engineering,69.0,475,455,575,0.714529363243447,-1,-1,-1,435,-1,-1,-1,0.2009,0.2668,0.163999999999999,0.4148,0.0284,455000
76.0,71.0,2,B.Tech/B.E.,CS/IT,68.8,555,585,470,0.486747008438193,335,-1,376,-1,-1,-1,-1,-1.4517,-0.9531,-1.2196,0.2727,-1.244,380000
72.0,53.0,2,B.Tech/B.E.,CS/IT,73.5,465,420,500,0.356536487724475,475,-1,346,-1,-1,-1,-1,0.1282,0.3789,0.3174,-0.7415,0.6721,560000
80.0,90.0,2,B.Tech/B.E.,ECE,79.0,465,410,530,0.824666400671332,-1,400,-1,-1,-1,366,-1,0.7027,0.7119,-3.3713,0.2727,0.4805,450000
90.8,90.1,2,B.Tech/B.E.,CS/IT,67.7,525,530,595,0.486747008438193,485,-1,376,-1,-1,-1,-1,-0.3027,0.7119,-0.2974,1.1601,-0.4776,450000
80.6,63.0,2,B.Tech/B.E.,ECE,72.58,640,545,515,0.824666400671332,405,400,-1,-1,-1,473,-1,0.4155,-0.7866,0.1637,-0.7415,0.4805,500000
81.0,78.0,2,B.Tech/B.E.,ECE,65.0,630,520,545,0.493596387301038,495,324,-1,-1,-1,-1,-1,1.2772,0.8784,1.547,-0.8682,-0.2859,370000
68.0,67.0,2,B.Tech/B.E.,ECE,61.72,450,465,470,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.4155,0.5454,-0.4511,-1.6289,0.8637,320000
82.8,73.11,2,B.Tech/B.E.,ECE,71.81,510,495,340,0.538386892985096,-1,333,-1,-1,-1,-1,-1,1.5644,0.7119,-0.9122,-2.5163,-0.6692,605000
89.23,88.0,2,B.Tech/B.E.,ECE,75.2,685,620,750,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-0.8772,-1.2861,0.7785,-0.3612,-0.8608,600000
74.5,61.2,2,B.Tech/B.E.,CS/IT,68.9,420,530,415,0.486747008438193,535,-1,376,-1,-1,-1,-1,1.9953,1.0449,1.2396,-1.7556,0.4805,480000
78.3,63.8,2,MCA,CS/IT,72.0,465,335,365,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-1.4992,-0.2012,0.2729,0.4148,-0.2875,440000
89.0,95.7,2,B.Tech/B.E.,CS/IT,72.0,545,530,495,0.744758354008939,425,-1,438,-1,-1,-1,-1,-0.3027,0.7119,0.4711,0.3995,-0.6692,500000
81.6,85.4,2,B.Tech/B.E.,CS/IT,63.79,395,485,445,0.356536487724475,375,-1,346,-1,-1,-1,-1,-1.1644,-1.1196,-1.8344,-0.4879,-3.735,545000
86.2,84.3,2,B.Tech/B.E.,ECE,72.6,535,590,430,0.338786347219528,325,292,-1,-1,-1,-1,-1,1.2772,-0.2871,-0.2974,-1.6289,0.0973,500000
84.0,71.0,2,B.Tech/B.E.,ECE,73.5,535,460,340,0.985461394326131,325,500,-1,-1,-1,-1,-1,0.3555,0.1888,0.672,0.8848,-0.406,400000
74.0,76.44,2,B.Tech/B.E.,CS/IT,70.0,475,535,530,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.7081,1.2114,1.3933,0.5262,0.4805,505000
79.4,83.2,2,B.Tech/B.E.,CS/IT,83.54,525,565,605,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.1988,-0.0552,1.2923,380000
85.0,84.17,2,B.Tech/B.E.,ECE,69.98,495,615,494,0.910770164246022,465,433,-1,-1,-1,-1,-1,0.5591,-0.2871,0.4711,-1.7556,-0.6692,530000
93.44,86.0,2,B.Tech/B.E.,ECE,79.95,745,545,500,0.881620069530177,415,420,-1,-1,-1,-1,-1,0.8463,-0.1206,0.7785,-0.8682,0.0973,525000
74.5,62.0,2,B.Tech/B.E.,mechanical engineering,63.82,615,470,560,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.2718,0.7119,-0.4511,0.653,0.4805,260000
74.0,72.0,2,M.Tech./M.E.,CS/IT,72.7,415,485,545,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.4173,0.5008,1.1074,-0.0552,-0.4455,645000
92.0,72.0,2,B.Tech/B.E.,CS/IT,66.0,500,440,500,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-2.457,-0.9531,-0.7585,0.9066,0.0973,500000
82.56,81.66,2,B.Tech/B.E.,Others,73.56,520,525,455,0.655766942617211,-1,356,-1,-1,-1,366,-1,-0.4463,-0.6201,0.1637,1.0333,1.0554,600000
58.0,63.0,2,MCA,CS/IT,55.0,265,340,265,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-0.4463,-0.9531,0.01,1.2869,-1.0524,325000
76.0,69.0,2,B.Tech/B.E.,CS/IT,67.1,485,415,455,0.0409993103614119,555,-1,223,-1,-1,-1,-1,-0.7335,-0.1206,0.3174,0.7798,-0.2859,600000
77.4,88.1,2,B.Tech/B.E.,CS/IT,65.61,580,595,720,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.2632,1.5081,0.2113,-1.3255,-0.0844,530000
65.0,70.4,2,B.Tech/B.E.,Others,58.13,615,620,545,0.0957537630042686,315,-1,-1,-1,-1,-1,-1,-0.8772,-0.1206,0.1637,1.2869,1.247,460000
60.0,73.0,2,B.Tech/B.E.,ECE,75.16,450,555,500,-1.0,-1,-1,-1,-1,-1,-1,-1,1.2772,-1.1196,0.01,0.9066,0.4805,440000
69.0,83.6,2,B.Tech/B.E.,CS/IT,66.23,405,495,535,0.144789889482462,455,-1,284,-1,-1,-1,-1,1.2772,0.3789,-0.6048,0.1459,-0.4776,345000
76.2,72.6,2,B.Tech/B.E.,CS/IT,74.7,510,665,455,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.1082,0.2668,-0.2714,0.2973,-0.9194,650000
71.0,73.0,2,B.Tech/B.E.,CS/IT,69.2,360,435,120,0.356536487724475,375,300,346,-1,-1,-1,-1,0.3941,-0.1232,-0.6343,1.0611,-0.1295,320000
82.2,68.8,2,B.Tech/B.E.,ECE,74.0,580,545,390,0.207392169717661,375,260,-1,-1,-1,-1,-1,-0.5899,1.0449,0.9322,-0.7415,1.4386,380000
70.14,75.2,2,B.Tech/B.E.,ECE,80.9,650,615,525,-1.0,615,-1,-1,-1,-1,-1,-1,0.4155,0.5454,-0.6048,-0.995,-0.4776,450000
92.4,82.4,2,B.Tech/B.E.,EE,71.16,590,525,705,0.661834475840071,315,-1,-1,-1,446,-1,-1,-1.7389,0.0459,-2.1418,0.9066,-0.8608,535000
88.4,79.2,1,B.Tech/B.E.,biotechnology,69.54,525,705,524,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,-0.1232,-1.0697,1.5899,0.9763,515000
87.2,87.0,1,B.Tech/B.E.,EE,74.62,675,640,825,0.960603251997053,495,466,-1,-1,-1,-1,-1,-1.8825,0.7119,0.1637,0.3995,-1.0524,620000
73.0,70.0,2,B.Tech/B.E.,CS/IT,60.0,505,505,355,0.165633091512476,305,-1,-1,-1,-1,-1,-1,0.3941,1.2808,1.688,-0.08457,-0.2875,800000
81.0,76.0,2,B.Tech/B.E.,CS/IT,77.34,440,535,485,0.282788144938598,-1,-1,-1,-1,-1,-1,-1,-0.3027,-0.1206,0.1637,0.1459,0.2889,475000
75.83,62.0,2,B.Tech/B.E.,CS/IT,71.0,425,355,425,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.2628,0.3448,0.0914,-0.5253,0.1864,280000
81.0,86.0,2,B.Tech/B.E.,ECE,73.0,415,375,565,0.124502074009537,445,233,-1,-1,-1,-1,-1,-0.4173,-1.0593,-0.1988,0.0623,0.3444,560000
83.66,80.0,2,B.Tech/B.E.,ECE,75.22,495,655,605,0.694479327708463,255,366,-1,-1,-1,-1,-1,1.5644,1.5444,1.2396,-1.3753,0.0973,525000
71.0,68.0,2,B.Tech/B.E.,CS/IT,70.86,430,510,405,0.356536487724475,465,-1,346,-1,-1,-1,-1,1.5644,1.0449,0.3174,-1.8824,1.0554,415000
86.2,60.2,2,B.Tech/B.E.,information science engineering,65.2,545,505,695,0.884122511593735,535,-1,-1,-1,-1,-1,-1,1.4374,-0.2793,-0.6343,-2.0529,-0.6035,645000
71.6,64.4,2,B.Tech/B.E.,CS/IT,71.02,475,520,485,0.486747008438193,405,-1,376,-1,-1,-1,-1,-1.4517,0.3789,-0.4511,1.9207,0.0973,295000
79.86,78.16,2,B.Tech/B.E.,ECE,58.26,455,445,455,0.229481754911755,-1,266,-1,-1,-1,260,-1,-2.1175,-1.6833,1.1074,1.0024,-0.2875,645000
87.3,82.0,2,B.Tech/B.E.,CS/IT,72.0,405,545,505,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.4173,-2.1513,0.2366,-0.2902,-1.2354,630000
77.7,64.1,2,B.Tech/B.E.,CS/IT,76.2,475,385,405,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-2.5811,-1.0593,-0.0537,1.11982999999999,-0.2875,305000
81.25,75.85,2,B.Tech/B.E.,CS/IT,81.0,545,530,630,0.622642915849938,755,-1,407,-1,-1,-1,-1,0.5591,0.5454,0.4711,-0.6147,1.247,540000
67.0,76.0,2,B.Tech/B.E.,mechanical engineering,72.63,500,440,445,0.829584599793067,345,-1,-1,469,-1,-1,-1,-2.0262,0.0459,0.3174,0.1459,0.2889,410000
64.0,68.0,2,B.Tech/B.E.,ECE,61.0,465,545,645,0.538386892985096,445,333,-1,-1,-1,-1,-1,1.1283,0.0328,0.2366,-1.8179,-1.2354,400000
80.0,77.0,2,B.Tech/B.E.,ECE,75.0,545,555,765,0.824666400671332,-1,400,-1,-1,-1,206,-1,-2.8879,-4.2831,-3.2176,-1.1218,-5.4595,535000
87.31,86.31,2,B.Tech/B.E.,mechanical engineering,72.1,640,625,390,0.409952199359665,325,-1,-1,-1,-1,-1,-1,-0.0154,0.2124,-0.1437,0.5262,-0.2859,525000
75.71,53.44,2,MCA,CS/IT,79.6,305,555,645,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.3941,0.1888,-0.0537,0.1798,0.0284,510000
75.0,64.0,2,B.Tech/B.E.,CS/IT,67.0,510,480,485,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.159,0.8784,1.2396,0.2727,-0.6692,440000
80.0,71.17,2,B.Tech/B.E.,CS/IT,61.0,465,440,310,0.413838255788123,385,-1,-1,-1,-1,-1,-1,0.51,1.2808,-0.9245,-0.9659,-0.2875,380000
65.66,71.66,2,B.Tech/B.E.,ECE,65.0,570,510,470,0.694479327708463,-1,366,-1,-1,-1,393,-1,1.1336,1.7109,0.3174,-2.2627,1.4386,380000
72.0,64.0,2,B.Tech/B.E.,CS/IT,78.0,405,485,495,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-1.6538,-1.8393,-0.9245,1.3549,-0.5245,310000
58.0,67.0,2,MCA,CS/IT,65.0,415,405,365,0.563267823666597,425,466,-1,-1,-1,-1,-1,0.2009,-1.2543,-0.3803,1.4724,-0.7615,295000
61.0,61.0,2,B.Tech/B.E.,CS/IT,72.0,360,460,355,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.7335,-0.6201,-1.0659,1.0333,-1.8189,525000
55.6,50.8,2,MCA,CS/IT,80.03,440,425,370,0.23780283983757,415,-1,315,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.2869,0.8637,320000
72.5,63.2,2,B.Tech/B.E.,CS/IT,61.18,465,410,330,0.356536487724475,445,-1,346,-1,-1,-1,-1,0.1282,0.2124,1.0859,-0.4879,0.2889,705000
91.0,75.0,2,B.Tech/B.E.,mechanical engineering,67.77,475,545,590,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.7027,1.0449,0.6248,-1.2486,-0.4776,380000
73.0,68.16,2,B.Tech/B.E.,CS/IT,66.26,510,495,560,0.991230625262871,575,-1,592,-1,-1,-1,-1,-0.3027,0.0459,-0.9122,-2.0092,-0.4776,300000
76.0,74.2,2,B.Tech/B.E.,mechanical engineering,76.2,445,475,675,0.945134855960355,-1,-1,-1,526,-1,-1,-1,0.9737,0.3448,0.2366,-0.6428,-0.7615,1200000
89.0,82.0,1,B.Tech/B.E.,Others,72.0,660,620,765,0.842248322257836,565,-1,469,-1,-1,-1,-1,0.7027,1.2114,0.3174,-1.5021,-0.0943,650000
54.8,61.6,2,MCA,CS/IT,73.3,415,645,735,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.1282,-0.1206,-1.3733,-1.1218,-0.4776,345000
70.0,61.0,2,B.Tech/B.E.,CS/IT,70.0,405,410,325,0.0223132859867406,195,-1,-1,313,-1,-1,-1,1.5644,0.7119,0.7785,0.3995,0.2889,450000
74.33,82.2,2,B.Tech/B.E.,ECE,77.75,380,520,545,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.7419,0.6568,-0.4891,0.2679,-0.7615,400000
78.53,74.14,2,B.Tech/B.E.,CS/IT,63.23,625,635,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,0.672,0.1798,1.2923,570000
66.8,64.33,2,MCA,CS/IT,75.65,450,580,385,0.744758354008939,375,-1,438,-1,-1,-1,-1,-0.3027,1.3779,1.0859,-0.3612,1.0554,400000
84.8,81.2,2,B.Tech/B.E.,ECE,73.8,425,565,565,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.1082,-0.5523,-1.3599,-0.7603,-0.4455,525000
70.0,60.0,2,B.Tech/B.E.,CS/IT,65.0,495,515,495,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.4173,0.1888,1.688,-0.0552,0.8183,360000
84.0,67.0,2,B.Tech/B.E.,mechanical engineering,65.05,515,575,595,0.840840968763718,-1,-1,-1,473,-1,-1,-1,-1.4992,0.5008,-0.9245,-0.6428,-0.6035,350000
69.0,66.6,2,B.Tech/B.E.,ECE,67.0,455,495,544,-1.0,455,-1,376,-1,-1,-1,-1,0.5591,-0.2871,0.1637,0.1459,0.2889,410000
74.0,66.0,2,B.Tech/B.E.,CS/IT,80.07,595,515,495,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.4374,0.9688,-0.7068,0.0623,0.1864,650000
64.0,60.01,2,B.Tech/B.E.,ECE,60.0,500,425,250,0.0531603052826837,-1,196,-1,-1,420,-1,-1,1.5644,0.8784,1.7007,-0.4879,1.247,345000
92.0,81.0,2,B.Tech/B.E.,EIE,74.88,640,510,475,0.446198249677897,395,-1,-1,-1,-1,-1,-1,0.4155,0.8784,0.7785,-0.4879,-0.4776,500000
81.5,83.16,1,B.Tech/B.E.,EE,71.44,605,585,580,0.661834475840071,-1,-1,-1,-1,446,-1,-1,-1.5953,-0.1206,-0.2974,-0.995,-0.8608,900000
76.0,58.0,2,MCA,CS/IT,74.0,405,510,330,0.356536487724475,435,-1,346,-1,-1,-1,-1,0.99,0.5454,0.1637,-1.1218,0.0973,430000
71.0,83.0,2,B.Tech/B.E.,ECE,58.0,505,455,475,0.229481754911755,-1,266,-1,-1,-1,393,-1,-1.3025,-0.1232,-0.0933,-0.5958,-1.6662,480000
89.6,69.6,2,B.Tech/B.E.,CS/IT,69.0,465,580,440,0.486747008438193,445,-1,376,-1,-1,-1,-1,-1.4517,-0.6201,-0.4511,0.653,-1.0524,380000
50.66,55.33,2,MCA,CS/IT,57.92,445,325,195,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.2828,-1.3713,0.8171,0.8848,0.5024,285000
72.33,67.0,2,B.Tech/B.E.,CS/IT,70.84,535,470,620,0.953899775079926,495,-1,530,-1,-1,-1,-1,-0.8772,-1.8855,-0.0319,2.4278,-0.8782,900000
64.0,61.0,2,B.Tech/B.E.,CS/IT,75.0,495,475,575,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1855,0.6568,0.8171,0.44423,-1.5513,340000
82.0,63.0,2,B.Tech/B.E.,CS/IT,69.11,475,485,464,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.0464,-0.2793,-1.0697,0.2973,-1.0774,750000
89.0,88.8,2,B.Tech/B.E.,CS/IT,79.22,475,610,695,0.916869961103619,555,-1,-1,-1,-1,-1,-1,0.4155,1.2114,0.01,-1.1218,0.2889,565000
